"user_id","num_clicks","num_sessions","avg_session_duration","booking_rate","cancellation_rate","avg_clicks_per_session","age","gender","married","has_children","home_country","home_city","years_spent_on_traveltide","user_id","num_trips","num_flights","money_spent_hotel","avg_days_before_trip","avg_km_flown","money_spent_flight","avg_spending_per_trip","avg_trip_duration_days","flight_hotel_combo_rate","avg_seats_per_flight","discount_utilization_rate","avg_flight_discount","max_distance_traveled"
"540557","125","8","116.25","50","0","15.63","53","M","true","true","usa","detroit","1","540557","4","6","1206.2","6","1323","1022.4320","485.1580000000000000","4","75","1","50","0.15000000000000000000","2527.5485271933658"
"540572","186","8","172.50","75","0","23.25","50","F","true","true","usa","phoenix","1","540572","6","10","11597.00","40","2393","3157.2760","2164.5460000000000000","5","83.33333333333334","2","33.33333333333333","0.05000000000000000000","4074.500293094072"
"540580","125","8","117.38","50","0","15.63","47","F","true","true","usa","san antonio","1","540580","4","6","1410","6","1617","864.57","410.8225000000000000","3","50","1","0","","2819.2051963274907"
"540597","146","9","120.22","22.22222222222222","0","16.22","52","F","true","false","usa","cincinnati","1","540597","2","4","416","7","526","179.71","244.1350000000000000","2","50","1","0","","637.5924648372987"
"540605","79","8","73.38","12.5","0","9.88","23","F","false","false","usa","los angeles","1","540605","1","2","977.55","12","3766","562.347","1539.8970000000000000","8","100","1","100","0.10000000000000000000","3766.24716197581"
"540614","257","8","699.41","62.5","12.5","32.13","32","F","false","false","usa","new york","1","540614","3","6","1245.20","6","3470","2385.210","1210.1366666666666667","3","100","1","66.66666666666666","0.20000000000000000000","4165.265628359745"
"540622","124","8","114.75","37.5","0","15.50","48","F","false","false","usa","chicago","1","540622","3","6","2750","5","1536","847.9195","1199.3065000000000000","6","100","1","33.33333333333333","0.05000000000000000000","2675.1792468742797"
"540642","72","8","66.38","12.5","0","9.00","72","F","true","false","usa","new york","1","540642","1","0","756","","","","","27","0","","0","",""
"540653","115","8","105.63","12.5","0","14.38","41","F","true","true","canada","london","1","540653","1","0","1385","","","","","5","0","","100","0.25000000000000000000",""
"540654","155","8","144.38","50","0","19.38","50","F","false","true","usa","san antonio","1","540654","4","8","2389","9","1770","1884.82","1068.4550000000000000","3","100","2","0","","3245.5326084494404"
"540656","163","9","134.00","66.66666666666666","0","18.11","40","F","true","false","canada","calgary","1","540656","6","10","4344.6","7","2670","3450.85","1099.2416666666666667","4","83.33333333333334","1","16.666666666666664","","3040.9760479434613"
"540664","100","8","93.13","25","0","12.50","34","F","true","true","canada","windsor","1","540664","2","4","705","7","1919","802.52","433.7750000000000000","3","50","1","0","","3060.4723069462884"
"540666","81","9","67.78","22.22222222222222","0","9.00","30","M","false","true","usa","san francisco","1","540666","2","3","435","9","2416","771.77","603.3850000000000000","2","100","1","0","","4293.2760612606235"
"540698","105","8","97.75","37.5","0","13.13","51","F","true","false","usa","los angeles","1","540698","3","6","947.05","8","2325","1092.85","679.9666666666666667","3","100","1","66.66666666666666","","3766.24716197581"
"540708","104","8","95.38","50","0","13.00","36","F","true","false","usa","boston","1","540708","4","6","3035","8","1933","1031.59","349.3975000000000000","5","75","1","0","","3132.7568344839324"
"540718","140","8","131.38","37.5","0","17.50","41","F","true","false","usa","los angeles","1","540718","3","4","2408","8","3117","911.62","299.1866666666666667","8","33.33333333333333","1","0","","4036.216083859226"
"540733","113","8","104.63","50","0","14.13","35","F","false","false","canada","montreal","1","540733","4","6","2489.5","6","1591","1034.58","405.8575000000000000","4","50","1","25","","3651.66816280729"
"540777","114","10","84.60","10","0","11.40","67","F","true","false","usa","new york","1","540777","1","0","2822.4","","","","","28","0","","100","",""
"540819","385","9","952.78","55.55555555555556","11.11111111111111","42.78","43","M","false","false","usa","cincinnati","1","540819","3","6","624.50","5","2377","1167.100","597.2000000000000000","1","100","1","66.66666666666666","0.15000000000000000000","3279.3184807031676"
"540837","95","8","88.13","12.5","0","11.88","50","F","true","true","canada","toronto","1","540837","1","2","106","5","1576","265.08","371.0800000000000000","2","100","1","0","","1576.1504887547437"
"540863","228","9","187.67","22.22222222222222","0","25.33","48","F","true","true","usa","los angeles","1","540863","2","2","1880","280","558","625.1","","8","0","6","0","","557.6232562542773"
"540924","140","8","130.38","37.5","0","17.50","48","F","false","false","canada","ottawa","1","540924","3","0","4157","","","","","9","0","","66.66666666666666","0.30000000000000000000",""
"540941","91","8","83.88","25","0","11.38","22","F","false","true","usa","los angeles","1","540941","2","2","239","365","20599","2569.93","","1","0","1","50","0.10000000000000000000","20599.213246459694"
"540973","140","8","130.75","37.5","0","17.50","33","F","false","false","usa","portland","1","540973","3","6","153","6","2838","1534.52","562.5066666666666667","1","100","1","0","","3838.444501449143"
"540974","119","8","110.00","25","0","14.88","34","M","false","false","usa","baton rouge","1","540974","2","2","609","6","1415","227.72","262.3600000000000000","3","50","1","0","","1415.0366411297643"
"541001","141","8","131.13","25","0","17.63","42","F","false","true","canada","victoria","1","541001","2","4","282","7","3360","1277.39","405.5250000000000000","3","50","1","0","","3754.551064141124"
"541034","50","8","47.38","12.5","0","6.25","18","F","false","false","usa","san antonio","1","541034","1","0","1021.5","","","","","5","0","","100","",""
"541040","348","9","863.26","44.44444444444444","11.11111111111111","38.67","29","F","false","false","usa","los angeles","1","541040","2","2","1133.00","8","4184","734.91","620.4550000000000000","4","50","1","50","","4183.68105154044"
"541041","104","9","85.89","11.11111111111111","0","11.56","19","F","false","false","canada","montreal","1","541041","1","2","1650","5","794","124.73","1774.7300000000000000","5","100","1","0","","794.1290052221717"
"541047","309","8","1001.38","37.5","12.5","38.63","73","F","true","false","usa","madison","1","541047","1","0","3744","","","","","6","0","","0","",""
"541061","119","8","111.25","25","0","14.88","40","F","false","true","usa","milwaukee","1","541061","2","2","1544","6","1006","178.3435","","2","0","1","100","0.05000000000000000000","1005.5306546938157"
"541083","105","8","97.25","12.5","0","13.13","69","F","true","false","usa","san jose","1","541083","1","2","205.70","6","3971","1395.27","1600.9700000000000000","2","100","2","100","","3970.9664077887737"
"541084","131","9","109.00","55.55555555555556","0","14.56","52","F","false","false","usa","memphis","1","541084","5","4","5399.40","8","1212","403.36","280.8720000000000000","6","40","1","40","0.20000000000000000000","1600.612165289439"
"541112","130","8","119.25","50","0","16.25","44","F","false","false","usa","detroit","1","541112","4","6","2108","7","763","583.202","614.0505000000000000","4","75","1","25","0.10000000000000000000","1017.1028441465447"
"541150","107","9","88.89","33.33333333333333","0","11.89","34","F","false","false","usa","akron","1","541150","3","4","2731","9","1765","676.39","468.4633333333333333","6","66.66666666666666","1","0","","1816.7618335087557"
"541162","423","9","796.60","66.66666666666666","11.11111111111111","47.00","44","M","false","true","usa","houston","1","541162","4","8","632","10","1592","1100.20","312.6850000000000000","1","75","1","0","","2689.240836088546"
"541168","148","8","138.25","75","0","18.50","40","F","true","false","usa","los angeles","1","541168","6","10","2033","7","2225","1756.026","367.5393333333333333","4","50","1","16.666666666666664","0.30000000000000000000","4140.626819952481"
"541176","125","8","118.13","37.5","0","15.63","40","F","false","true","usa","new york","1","541176","3","4","1107.3","5","2185","768.302","625.2006666666666667","3","100","1","66.66666666666666","0.10000000000000000000","3341.2338142448084"
"541216","77","9","63.89","11.11111111111111","0","8.56","26","F","false","false","usa","charlotte","1","541216","1","2","258","6","3406","507.025","765.0250000000000000","3","100","1","100","0.15000000000000000000","3406.467021608355"
"541224","103","8","95.50","25","0","12.88","51","F","false","true","canada","montreal","1","541224","2","4","498","9","3745","1363.37","930.6850000000000000","3","100","1","0","","3837.8347783880668"
"541235","168","8","157.38","62.5","0","21.00","49","F","true","false","usa","san diego","1","541235","5","10","1735.9","6","3353","5023.63","1351.9060000000000000","3","100","2","40","","4154.468710785126"
"541240","76","8","71.38","25","0","9.50","27","F","true","false","usa","lincoln","1","541240","2","2","588.8","11","1713","341.2","203.0000000000000000","3","50","1","50","","1712.604045313907"
"541249","126","8","117.75","37.5","0","15.75","56","F","true","false","usa","charlotte","1","541249","3","4","5548.0","8","882","399.7610","902.5870000000000000","4","66.66666666666666","2","66.66666666666666","0.15000000000000000000","1066.9078649097846"
"541259","166","8","155.63","62.5","0","20.75","45","F","false","false","canada","edmonton","1","541259","5","7","2568.8","6","2492","1825.29","405.2520000000000000","4","40","1","20","","3317.129107934382"
"541262","292","9","592.52","55.55555555555556","11.11111111111111","32.44","38","F","true","true","canada","calgary","1","541262","3","6","912.4","8","2149","1063.7925","658.7308333333333333","2","100","1","33.33333333333333","0.25000000000000000000","2729.8663136788036"
"541282","329","10","451.59","30","10","32.90","47","F","true","false","usa","honolulu","1","541282","1","0","1232","","","","","16","0","","100","0.39999999999999990000",""
"541289","147","8","135.38","50","0","18.38","45","F","true","false","usa","orlando","1","541289","4","8","2704.8","6","2055","1656.564","1090.3410000000000000","6","100","1","50","0.10000000000000000000","3670.7189291109667"
"541326","117","9","95.89","22.22222222222222","0","13.00","45","F","true","false","canada","london","1","541326","2","4","413","10","1964","554.804","253.4300000000000000","8","50","1","50","0.10000000000000000000","3380.251545159275"
"541352","125","8","117.63","25","0","15.63","44","F","true","true","usa","portland","1","541352","2","4","2622","6","507","178.80","1400.4000000000000000","4","100","1","0","","577.5608362053707"
"541357","122","8","113.88","50","0","15.25","43","F","false","false","usa","buffalo","1","541357","4","8","1054.4","41","2449","1709.227","581.8100000000000000","3","75","1","50","0.30000000000000000000","3381.1493313143283"
"541382","259","10","192.30","50","0","25.90","40","F","true","true","usa","new york","1","541382","5","10","1330.60","8","1801","1575.65","581.2500000000000000","3","100","1","20","","3351.7084046552595"
"541389","142","9","117.78","55.55555555555556","0","15.78","30","F","false","false","usa","detroit","1","541389","5","10","1068","7","2256","2105.02","479.1060000000000000","4","60","1","0","","3015.847876800515"
"541438","202","9","166.22","22.22222222222222","0","22.44","37","F","true","false","usa","new york","1","541438","2","2","520","7","875","162.07","341.0350000000000000","2","100","1","0","","1174.113445520385"
"541454","166","8","153.88","62.5","0","20.75","56","F","false","true","usa","boston","1","541454","5","9","3012","7","2781","2420.469","1086.4938000000000000","4","100","1","20","0.30000000000000000000","3945.777245998856"
"541505","134","8","126.25","37.5","0","16.75","43","F","false","false","usa","los angeles","1","541505","3","6","997","8","1959","849.091","615.3636666666666667","3","100","1","33.33333333333333","0.10000000000000000000","3766.24716197581"
"541516","138","8","129.38","37.5","0","17.25","54","M","false","false","usa","bakersfield","1","541516","3","4","1760","6","2152","698.478","615.4926666666666667","3","66.66666666666666","1","33.33333333333333","0.10000000000000000000","4142.836605182802"
"541540","121","8","112.13","50","0","15.13","52","M","true","true","usa","san diego","1","541540","4","7","2961","7","1416","1164.219","1005.5175000000000000","5","75","2","25","0.10000000000000000000","2700.2256117771526"
"541612","104","8","96.75","62.5","0","13.00","39","F","false","true","usa","san jose","1","541612","5","9","746","7","3526","3028.53","455.4480000000000000","2","60","1","20","","4382.277016464834"
